"time","wconn.F_exc"
144.6,192047.93673821152
144.65,263928.57333886507
144.7,335223.4435328207
144.75,405774.31458545837
144.8,475424.60500307113
144.85,544019.7320521076
144.9,611407.4548419111
144.95,677438.2122099543
145,741965.4546600155
145.05,804845.9696158541
145.1,865940.1992688995
145.15,925112.550314841
145.2,982231.6948909657
145.25,1.0371708620469453e6
145.3,1.0898081191017828e6
145.35,1.140026642262788e6
145.4,1.1877149759059814e6
145.45,1.2327672799417223e6
145.5,1.2750835647178676e6
145.55,1.3145699129379434e6
145.6,1.3511386881023136e6
145.65,1.384708729009896e6
145.7,1.4152055298881617e6
145.75,1.4425614057524211e6
145.8,1.4667156426264904e6
145.85,1.4876146322921824e6
145.9,1.505211991268121e6
145.95,1.5194686637536683e6
146,1.5303530083099967e6
146.05,1.5378408680854153e6
146.1,1.5419156244294436e6
146.15,1.5425682337764245e6
146.2,1.5397972477169365e6
146.25,1.5336088162124124e6
146.3,1.5240166739458304e6
146.35,1.5110421098388082e6
146.4,1.49471391980267e6
146.45,1.475068342828456e6
146.5,1.452148980557631e6
146.55,1.426006700512107e6
146.6,1.39669952319814e6
146.65,1.3642924933349197e6
146.7,1.3288575354935667e6
146.75,1.290473294466711e6
146.8,1.2492249607233028e6
146.85,1.2052040813358873e6
146.9,1.1585083567997024e6
146.95,1.1092414241952074e6
147,1.0575126271742934e6
147.05,1.003436773281985e6
147.1,947133.879150959
147.15,888728.9041349019
147.2,828351.4729725849
147.25,766135.588096667
147.3,702219.3322273303
147.35,636744.5619094884
147.4,569856.5926746862
147.45,501703.87652614486
147.5,432437.67246206116
147.55,362211.71077001037
147.6,291181.8518357218
147.65,219505.7402245251
147.7,147342.45480313897
147.75,74852.15567794126
147.8,2195.7287337824396
147.85,-70465.57143843983
147.9,-142970.47943212432
147.95,-215158.07693931364
148,-286868.1498950795
148.05,-357941.5440585092
148.1,-428220.5182415085
148.15,-497549.09440188436
148.2,-565773.4038226006
148.25,-632742.0286104493
148.3,-698306.337754296
148.35,-762320.8169988777
148.4,-824643.3918011995
148.45,-885135.7426520715
148.5,-943663.6120646268
148.55,-1.0000971025467528e6
148.6,-1.0543109648974745e6
148.65,-1.1061848761864996e6
148.7,-1.1556037068003318e6
148.75,-1.2024577759627216e6
148.8,-1.2466430951611737e6
148.85,-1.288061598940581e6
148.9,-1.3266213625509492e6
148.95,-1.3622368059662664e6
149,-1.394828883821941e6
149.05,-1.4243252608490027e6
149.1,-1.4506604724160307e6
149.15,-1.4737760698221158e6
149.2,-1.493620750018609e6
149.25,-1.510150469471842e6
149.3,-1.5233285419138498e6
149.35,-1.5331257197643204e6
149.4,-1.539520259043096e6
149.45,-1.5424979676289894e6
149.5,-1.5420522367579904e6
149.55,-1.538184055690815e6
149.6,-1.5309020095173528e6
149.65,-1.5202222601027691e6
149.7,-1.5061685102177185e6
149.75,-1.4887719509320478e6
149.8,-1.4680711923890149e6
149.85,-1.4441121781133802e6
149.9,-1.416948083043792e6
149.95,-1.3866391955157311e6
150,-1.353252783456627e6
150.05,-1.3168629450908015e6
150.1,-1.277550444484816e6
150.15,-1.2354025322986492e6
150.2,-1.1905127521405471e6
150.25,-1.1429807329551075e6
150.3,-1.0929119679056592e6
150.35,-1.0404175802412323e6
150.4,-985614.0766682961
150.45,-928623.0887744096
150.5,-869571.1030773433
150.55,-808589.1802993984
150.6,-745812.6644897017
150.65,-681380.882639655
150.7,-615436.8354591934
150.75,-548126.8799987367
150.8,-479600.4048230167
150.85,-410009.4984559813
150.9,-339508.6118333459
150.95,-268254.2155127842
151,-196404.4524006906
151.05,-124118.78676820344
151.1,-51557.650333886304
151.15,21117.913800323804
151.2,93746.60857003342
151.25,166167.24093361408
151.3,238219.07962550476
151.35,309742.21188551903
151.4,380577.8983712842
151.45,450568.9254662116
151.5,519559.9542014663
151.55,587397.8650170692
151.6,653932.0975976299
151.65,719014.9850276838
151.7,782502.0815253928
151.75,844252.4830275726
151.8,904129.139913826
151.85,961999.161176097
151.9,1.0177341093589008e6
151.95,1.0712102856147224e6
152,1.1223090042431974e6
152.05,1.1709168561032293e6
152.1,1.216925960314877e6
152.15,1.260234203691693e6
152.2,1.3007454673716617e6
152.25,1.3383698401449362e6
152.3,1.3730238180036896e6
152.35,1.404630489472125e6
152.4,1.4331197063047e6
152.45,1.4584282391739723e6
152.5,1.480499918002739e6
152.55,1.4992857566284128e6
152.6,1.5147440615236473e6
152.65,1.5268405243314747e6
152.7,1.5355482980096722e6
152.75,1.540848056415442e6
152.8,1.5427280371980849e6
152.85,1.5411840679045285e6
152.9,1.5362195752397054e6
152.95,1.5278455774612983e6
153,1.5160806599256606e6
153.05,1.500950933839243e6
153.1,1.482489978307089e6
153.15,1.4607387658068766e6
153.2,1.4357455712541884e6
153.25,1.407565864860388e6
153.3,1.3762621890215245e6
153.35,1.3419040195108745e6
153.4,1.3045676112833943e6
153.45,1.2643358292347845e6
153.5,1.2212979642898312e6
153.55,1.1755495352292173e6
153.6,1.1271920766937558e6
153.65,1.0763329138371977e6
153.7,1.0230849241275643e6
153.75,967566.2868251202
153.8,909900.2206942464
153.85,850214.710529941
153.9,788642.223106707
153.95,725319.4131802248
154,660386.8201939896
154.05,593988.5563644529
154.1,526271.9868363183
154.15,457387.4026185908
154.2,387487.687026944
154.25,316727.9763723102
154.3,245265.31564951636
154.35,173258.30998977163
154.4,100866.77265013562
154.45,28251.37032234937
154.5,-44426.73345337269
154.55,-117006.23597616756
154.6,-189326.05338203898
154.65,-261225.67815567757
154.7,-332545.53536230023
154.75,-403127.33681079606
154.8,-472814.432360147
154.85,-541452.1575910276
154.9,-608888.1770698391
154.95,-674972.8224437333
155,-739559.424616887
155.05,-802504.6392692219
155.1,-863668.7649968847
155.15,-922916.0533673342
155.2,-980115.0102010133
155.25,-1.0351386874112627e6
155.3,-1.0878649647543733e6
155.35,-1.1381768208649962e6
155.4,-1.1859625929747329e6
155.45,-1.2311162247378107e6
155.5,-1.2735375016140502e6
155.55,-1.3131322732861855e6
155.6,-1.3498126626182026e6
155.65,-1.3834972606911073e6
155.7,-1.41411130748281e6
155.75,-1.4415868577915041e6
155.8,-1.465862932034052e6
155.85,-1.4868856515848725e6
155.9,-1.5046083583549224e6
155.95,-1.518991718345087e6
156,-1.530003808944692e6
156.05,-1.5376201897808649e6
156.1,-1.5418239569618627e6
156.15,-1.5426057805937473e6
156.2,-1.539963925487285e6
156.25,-1.5339042550090346e6
156.3,-1.5244402180681347e6
156.35,-1.511592819267625e6
156.4,-1.4953905722865416e6
156.45,-1.4758694365963202e6
156.5,-1.453072737651869e6
156.55,-1.427051070734565e6
156.6,-1.3978621886603658e6
156.65,-1.365570873602513e6
156.7,-1.3302487933132267e6
156.75,-1.2919743420632747e6
156.8,-1.2508324666527894e6
156.85,-1.2069144778793491e6
156.9,-1.1603178478814934e6
156.95,-1.1111459938079254e6
157,-1.0595080482921319e6
157.05,-1.0055186172421309e6
157.1,-949297.525482653
157.15,-890969.5508141686
157.2,-830664.1470799051
157.25,-768515.1568539396
157.3,-704660.5143896238
157.35,-639241.9394863014
157.4,-572404.6229547062
157.45,-504296.90437881014
157.5,-435069.9428886293
157.55,-364877.38167627546
157.6,-293875.0069980317
157.65,-222220.40242032285
157.7,-150072.59907688582
157.75,-77591.72271297975
157.8,-4938.638300459392
157.85,67725.40698823436
157.9,140239.14165395428
157.95,212441.62779871532
158,284172.6183135594
158.05,355272.912532879
158.1,425584.70956625644
158.15,494951.9585240087
158.2,563220.70485833
158.25,630239.43205204
158.3,695859.3978961348
158.35,759934.9646101678
158.4,822323.9220728439
158.45,882887.8034444591
158.5,941492.1924824056
158.55,998007.0218659485
158.6,1.0523068618695287e6
158.65,1.1042711987429655e6
158.7,1.1537847021810801e6
158.75,1.2007374812895616e6
158.8,1.2450253284778143e6
158.85,1.2865499507388168e6
158.9,1.325219187801877e6
158.95,1.3609472166742212e6
159,1.3936547421176732e6
159.05,1.4232691726374293e6
159.1,1.4497247815926573e6
159.15,1.4729628530709643e6
159.2,1.492931812203201e6
159.25,1.5095873396294604e6
159.3,1.5228924698619728e6
159.35,1.5328176733267638e6
159.4,1.5393409219020086e6
159.45,1.542447737807491e6
159.5,1.5421312257367782e6
159.55,1.5383920881607523e6
159.6,1.53123862376855e6
159.65,1.5206867090493096e6
159.7,1.5067597630557478e6
159.75,1.4894886954275556e6
159.8,1.4689118377902217e6
159.85,1.4450748586812732e6
159.9,1.418030662192969e6
159.95,1.3878392705563656e6
160,1.3545676909270277e6
160.05,1.3182897666687332e6
160.1,1.2790860134644608e6
160.15,1.2370434406188342e6
160.2,1.1922553579486369e6
160.25,1.1448211686897783e6
160.3,1.0948461488806137e6
160.35,1.0424412137108038e6
160.4,987722.6713548226
160.45,930811.9648362314
160.5,871835.4024953037
160.55,810923.8776587921
160.6,748212.5781337435
160.65,683840.6861697534
160.7,617951.0695562707
160.75,550689.9645399456
160.8,482206.6512661783
160.85,412653.12246484676
160.9,342183.7461154255
160.95,270954.92284128966
161,199124.73879169225
161.05,126852.61478375288
161.1,54298.95248158252
161.15,-18375.221601064637
161.2,-91008.61348489305
161.25,-163440.01970344028
161.3,-235508.68507951568
161.35,-307054.659507577
161.4,-377919.15294905606
161.45,-447944.8878528428
161.5,-516976.44821915356
161.55,-584860.6245315954
161.6,-651446.7537925505
161.65,-716587.0539064069
161.7,-780136.9516688911
161.75,-841955.4036348998
161.8,-901905.209151977
161.85,-959853.3148650723
161.9,-1.0156711100170523e6
161.95,-1.069234711888892e6
162,-1.1204252407466124e6
162.05,-1.1691290836843692e6
162.1,-1.215238146778411e6
162.15,-1.2586500949922851e6
162.2,-1.2992685793001524e6
162.25,-1.3370034505253509e6
162.3,-1.3717709594183948e6
162.35,-1.4034939425312767e6
162.4,-1.4321019934749238e6
162.45,-1.4575316191799662e6
162.5,-1.4797263808142336e6
162.55,-1.498637019043607e6
162.6,-1.5142215633589248e6
162.65,-1.5264454252258562e6
162.7,-1.5352814748510995e6
162.75,-1.540710101394601e6
162.8,-1.5427192564940888e6
162.85,-1.5413044810053837e6
162.9,-1.5364689148990558e6
162.95,-1.528223290291557e6
163,-1.516585907626205e6
163.05,-1.50158259505695e6
163.1,-1.4832466511250802e6
163.15,-1.461618770855964e6
163.2,-1.4367469554400311e6
163.25,-1.4086864056983003e6
163.3,-1.377499399569028e6
163.35,-1.3432551538872663e6
163.4,-1.306029670763987e6
163.45,-1.2659055689063137e6
163.5,-1.222971900252259e6
163.55,-1.1773239523279422e6
163.6,-1.1290630367650746e6
163.65,-1.0782962644487151e6
163.7,-1.0251363077941543e6
163.75,-969701.1506799825
163.8,-912113.8265935979
163.85,-852502.1455689115
163.9,-790998.4105231019
163.95,-727739.1236219552
164,-662864.6833251617
164.05,-596519.0727843618
164.1,-528849.5402848842
164.15,-460006.27244115924
164.2,-390142.0608707786
164.25,-319411.9630866013
164.3,-247972.9583602766
164.35,-175983.5993205959
164.4,-103603.66005953171
164.45,-30993.781527771705
164.5,41684.88499392073
164.55,114271.03555576167
164.6,186603.57153901222
164.65,258521.95720059238
164.7,329866.57596756745
164.75,400479.0846926645
164.8,470202.76508287527
164.85,538882.8715218899
164.9,606366.9745147636
164.95,672505.2989914904
165,737151.0567201684
165.05,800160.7720901335
165.1,861394.6005438251
165.15,920716.638949592
165.2,977995.2272267061
165.25,1.0331032405534767e6
165.3,1.0859183715095534e6
165.35,1.1363234015267575e6
165.4,1.1842064610453465e6
165.45,1.2294612777986445e6
165.5,1.2719874126752277e6
165.55,1.311690482634661e6
165.6,1.348482370182344e6
165.65,1.3822814189387362e6
165.7,1.4130126148684574e6
165.75,1.4406077527674243e6
165.8,1.465005587638292e6
165.85,1.4861519706184051e6
165.9,1.5039999691585442e6
165.95,1.5185099711854586e6
166,1.5296497730175334e6
166.05,1.5373946508379932e6
166.1,1.5417274155672481e6
166.15,1.5426384510125795e6
166.2,1.5401257352104238e6
166.25,1.5341948449139388e6
166.3,1.5248589432159015e6
166.35,1.5121387503343767e6
166.4,1.4960624976259794e6
166.45,1.4766658649288646e6
166.5,1.4539919013744278e6
166.55,1.4280909298435715e6
166.6,1.39902043527939e6
166.65,1.36684493710439e6
166.7,1.331635846025341e6
166.75,1.2934713055433317e6
166.8,1.2524360185211482e6
166.85,1.2086210591927553e6
166.9,1.1621236710318413e6
166.95,1.1130470509285245e6
167,1.0615001201528157e6
167.05,1.0075972826134703e6
167.1,951458.1709484885
167.15,893207.3810106843
167.2,832974.1953385199
167.25,770892.2962244313
167.3,707099.4690187961
167.35,641737.296327507
167.4,574950.8437814787
167.45,506888.3380765109
167.5,437700.83799660375
167.55,367541.89915271726
167.6,296567.2331792252
167.65,224934.36214550328
167.7,152802.26894958704
167.75,80331.04446943561
167.8,7681.532255391222
167.85,-64985.02844828759
167.9,-137507.36055970995
167.95,-209724.50709961104
168,-281476.1884215672
168.05,-352603.157938532
168.1,-422947.555556596
168.15,-492353.2580319267
168.2,-560666.225472496
168.25,-627734.8432162429
168.3,-693410.2583264464
168.35,-757546.709957859
168.4,-820001.852860432
168.45,-880637.0733016601
168.5,-939317.7967080699
168.55,-995913.7863415696
168.6,-1.050299432348413e6
168.65,-1.1023540305395278e6
168.7,-1.1519620502826264e6
168.75,-1.1990133909127195e6
168.8,-1.2434036260905254e6
168.85,-1.2850342355678263e6
168.9,-1.323812823844565e6
168.95,-1.3596533252325042e6
169,-1.3924761948705467e6
169.05,-1.4222085852675273e6
169.1,-1.4487845079809749e6
169.15,-1.4721449800726222e6
169.2,-1.4922381550158532e6
169.25,-1.5090194377646232e6
169.3,-1.5224515837282126e6
169.35,-1.5325047814323304e6
169.4,-1.5391567186831213e6
169.45,-1.5423926320870984e6
169.5,-1.5422053398172117e6
169.55,-1.5385952575522861e6
169.6,-1.5315703975544728e6
169.65,-1.5211463508866937e6
169.7,-1.5073462528096985e6
169.75,-1.4902007314353215e6
169.8,-1.4697478397500783e6
169.85,-1.4460329711599315e6
169.9,-1.4191087587435015e6
169.95,-1.3890349584376817e6
170,-1.3558783164143534e6
170.05,-1.3197124209433205e6
170.1,-1.280617539069458e6
170.15,-1.2386804384669838e6
170.2,-1.193994194866255e6
170.25,-1.1466579854802643e6
170.3,-1.0967768688896007e6
170.35,-1.0444615518739368e6
170.4,-989828.1437080844
170.45,-932997.8984677078
170.5,-874096.945916305
170.55,-813256.0115713073
170.6,-750610.1265703338
170.65,-686298.3279811597
170.7,-620463.3502212395
170.75,-553251.308271062
170.8,-484811.3733848393
170.85,-415295.44201790844
170.9,-344857.7987055238
170.95,-273654.7736423573
171,-201844.39572083086
171.05,-129586.04179996254
171.1,-57040.08298248918
171.15,15632.471315090035
171.2,88270.33070845083
171.25,160712.28181588385
171.3,232797.54605673873
171.35,304366.1364857436
171.4,375259.21287009184
171.45,445319.43422132987
171.5,514391.308
171.55,582321.5352176636
171.6,648959.3506706923
171.65,714156.857550504
171.7,777769.3556874074
171.75,839655.6627002364
171.8,899678.4273381896
171.85,957704.4343198219
171.9,1.0136048999929418e6
171.95,1.067255758158526e6
172,1.118537935424876e6
172.05,1.1673376154805126e6
172.1,1.2135464916995754e6
172.15,1.2570620075191031e6
172.2,1.2977875840540046e6
172.25,1.3356328344457562e6
172.3,1.3705137644680222e6
172.35,1.4023529589444436e6
172.4,1.4310797535650034e6
172.45,1.4566303917191152e6
172.5,1.4789481659980537e6
172.55,1.4979835440518828e6
172.6,1.5136942785223e6
172.65,1.5260455008069524e6
172.7,1.535009798447219e6
172.75,1.540567275967783e6
172.8,1.5427055990328891e6
172.85,1.5414200218213436e6
172.9,1.5367133975594298e6
172.95,1.5285961721884436e6
173,1.5170863611808154e6
173.05,1.5022095095563498e6
173.1,1.483998635187317e6
173.15,1.4624941555181192e6
173.2,1.4377437978623381e6
173.25,1.4098024934761054e6
173.3,1.3787322556430318e6
173.35,1.3446020420411378e6
173.4,1.3074876016971595e6
173.45,1.2674713068684733e6
173.5,1.2246419702248392e6
173.55,1.1790946477365142e6
173.6,1.1309304277059278e6
173.65,1.0802562064108276e6
173.7,1.0271844508575988e6
173.75,971832.9491701956
173.8,914324.5491701051
173.85,854786.8857261254
173.9,793352.0974798825
173.95,730156.5335757651
174,665340.4510458399
174.05,599047.7035217829
174.1,531425.4219640761
174.15,462623.6881178138
174.2,392795.20141950867
174.25,322094.94009378896
174.3,250679.8171928904
174.35,178708.3323419801
174.4,106340.21996283051
174.45,33736.094757398096
174.5,-38942.90476255887
174.55,-111535.47390819545
174.6,-183880.49981528753
174.65,-255817.41902046
174.7,-327186.5738171977
174.75,-397829.5666026538
174.8,-467589.61142711155
174.85,-536311.8819665769
174.9,-603843.8551465682
174.95,-670035.649653382
175,-734740.3585830571
175.05,-797814.3754878899
175.1,-859117.7130986446
175.15,-918514.31401428
175.2,-975872.352668982
175.25,-1.0310645279079265e6
175.3,-1.083968345520753e6
175.35,-1.1344663901069972e6
175.4,-1.182446585669208e6
175.45,-1.227802444355749e6
175.5,-1.270433302801454e6
175.55,-1.3102445455410772e6
175.6,-1.3471478149999843e6
175.65,-1.3810612075962157e6
175.7,-1.4119094555182294e6
175.75,-1.439624093775273e6
175.8,-1.4641436121494002e6
175.85,-1.4854135917120508e6
175.9,-1.5033868256021917e6
175.95,-1.5180234237976547e6
176,-1.5292909016476914e6
176.05,-1.537164251969761e6
176.1,-1.541626000550781e6
176.15,-1.5426662449296452e6
176.2,-1.5402826763748522e6
176.25,-1.5344805850085285e6
176.3,-1.525272848065481e6
176.35,-1.5126799013133068e6
176.4,-1.4967296936969308e6
176.45,-1.4774576253084657e6
176.5,-1.4549064688196993e6
176.55,-1.429126274551983e6
176.6,-1.400174259393828e6
176.65,-1.3681146798130537e6
176.7,-1.3330186892452375e6
176.75,-1.2949641801747656e6
176.8,-1.254035611259322e6
176.85,-1.2103238198813568e6
176.9,-1.1639258205423087e6
176.95,-1.1149445895474898e6
177,-1.0634888364591196e6
177.05,-1.0096727628250432e6
177.1,-953615.8087183548
177.15,-895442.3876503464
177.2,-835281.6104460338
177.25,-773266.9986935863
177.3,-709536.1884049617
177.35,-644230.624544924
177.4,-577495.2471060336
177.45,-509478.16942735313
177.5,-440330.34946934733
177.55,-370205.2547764128
177.6,-299258.5218688313
177.65,-227647.61082084978
177.7,-155531.4557923638
177.75,-83070.11228791902
177.8,-10424.40192789605
177.85,62244.444481329956
177.9,134775.14478494387
177.95,207006.72343120995
178,278778.8687429051
178.05,349932.28871494625
178.1,420309.0645489497
178.15,489753.0011404623
178.2,558109.9737401755
178.25,625228.2700204229
178.3,690958.9267873127
178.35,755156.0605915672
178.4,817677.191504358
178.45,878383.5593385559
178.5,937140.4316152667
178.55,993817.4025906347
178.6,1.0482886826799007e6
178.65,1.1004333776366296e6
178.7,1.150135756866636e6
178.75,1.1972855102822927e6
178.8,1.241777993125741e6
178.85,1.2835144582189787e6
178.9,1.3224022751247317e6
178.95,1.3583551357312915e6
179,1.3912932458061182e6
179.05,1.421143502091967e6
179.1,1.4478396545533235e6
179.15,1.471322453412502e6
179.2,1.4915397806493153e6
179.25,1.50844676567255e6
179.3,1.5220058849062738e6
179.35,1.5321870450701157e6
179.4,1.5389676499687233e6
179.45,1.5423326506420078e6
179.5,1.542274578765005e6
